transaction_id,year,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,revenue,hour,time_bucket
143717,2025,1900-01-01 18:05:35,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,18,Evening
143718,2025,1900-01-01 18:07:03,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,18,Evening
143719,2025,1900-01-01 18:08:58,2,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,18,Evening
143720,2025,1900-01-01 18:12:32,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,7.5,18,Evening
143721,2025,1900-01-01 18:12:32,2,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6,18,Evening
143722,2025,1900-01-01 18:13:04,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,18,Evening
143723,2025,1900-01-01 18:15:14,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,3.75,18,Evening
143724,2025,1900-01-01 18:17:14,1,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,18,Evening
143725,2025,1900-01-01 18:17:48,2,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0,18,Evening
143726,2025,1900-01-01 18:17:59,3,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,9.0,18,Evening
143727,2025,1900-01-01 18:17:59,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,18,Evening
143728,2025,1900-01-01 18:18:05,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0,18,Evening
143729,2025,1900-01-01 18:18:13,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,18,Evening
143730,2025,1900-01-01 18:18:13,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5,18,Evening
143731,2025,1900-01-01 18:18:44,2,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,6.0,18,Evening
143732,2025,1900-01-01 18:18:44,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25,18,Evening
143733,2025,1900-01-01 18:19:20,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,18,Evening
143734,2025,1900-01-01 18:19:29,1,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,18,Evening
143735,2025,1900-01-01 18:20:52,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,18,Evening
143736,2025,1900-01-01 18:20:52,1,8,Hell's Kitchen,13,8.95,Loose Tea,Black tea,English Breakfast,8.95,18,Evening
143737,2025,1900-01-01 18:23:00,1,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0,18,Evening
143738,2025,1900-01-01 18:23:16,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,18,Evening
143739,2025,1900-01-01 18:23:16,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,3.75,18,Evening
143740,2025,1900-01-01 18:26:12,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,18,Evening
143741,2025,1900-01-01 18:26:50,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,18,Evening
143742,2025,1900-01-01 18:27:10,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0,18,Evening
143743,2025,1900-01-01 18:27:27,1,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0,18,Evening
143744,2025,1900-01-01 18:31:32,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,18,Evening
143745,2025,1900-01-01 18:33:23,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,18,Evening
143746,2025,1900-01-01 18:39:15,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,18,Evening
143747,2025,1900-01-01 18:40:02,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,18,Evening
143748,2025,1900-01-01 18:42:01,2,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,18,Evening
143749,2025,1900-01-01 18:44:00,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,3.75,18,Evening
143750,2025,1900-01-01 18:45:10,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,18,Evening
143751,2025,1900-01-01 18:45:14,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,18,Evening
143752,2025,1900-01-01 18:47:13,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,18,Evening
143753,2025,1900-01-01 18:49:44,1,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,18,Evening
143754,2025,1900-01-01 18:52:35,2,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,18,Evening
143755,2025,1900-01-01 18:53:31,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,18,Evening
143756,2025,1900-01-01 18:53:31,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,3.75,18,Evening
143757,2025,1900-01-01 18:55:26,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,18,Evening
143758,2025,1900-01-01 18:56:17,2,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,18,Evening
143759,2025,1900-01-01 18:58:54,2,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6.0,18,Evening
143760,2025,1900-01-01 19:00:03,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,19,Evening
143761,2025,1900-01-01 19:00:04,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,19,Evening
143762,2025,1900-01-01 19:00:04,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25,19,Evening
143763,2025,1900-01-01 19:02:39,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,19,Evening
143764,2025,1900-01-01 19:04:02,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,19,Evening
143765,2025,1900-01-01 19:04:20,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,19,Evening
143766,2025,1900-01-01 19:08:58,1,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0,19,Evening
143767,2025,1900-01-01 19:09:53,2,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,6.0,19,Evening
143768,2025,1900-01-01 19:10:48,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,19,Evening
143769,2025,1900-01-01 19:12:06,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,19,Evening
143770,2025,1900-01-01 19:12:12,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,19,Evening
143771,2025,1900-01-01 19:13:00,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,19,Evening
143772,2025,1900-01-01 19:16:01,2,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,6.0,19,Evening
143773,2025,1900-01-01 19:19:56,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,19,Evening
143774,2025,1900-01-01 19:20:46,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,3.75,19,Evening
143775,2025,1900-01-01 19:21:45,2,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,19,Evening
143776,2025,1900-01-01 19:23:06,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,19,Evening
143777,2025,1900-01-01 19:23:14,1,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0,19,Evening
143778,2025,1900-01-01 19:23:18,2,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,19,Evening
143779,2025,1900-01-01 19:24:06,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,19,Evening
143780,2025,1900-01-01 19:24:37,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,19,Evening
143781,2025,1900-01-01 19:26:40,1,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0,19,Evening
143782,2025,1900-01-01 19:28:28,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0,19,Evening
143783,2025,1900-01-01 19:32:35,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,19,Evening
143784,2025,1900-01-01 19:33:56,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,19,Evening
143785,2025,1900-01-01 19:34:24,1,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,19,Evening
143786,2025,1900-01-01 19:37:43,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,19,Evening
143787,2025,1900-01-01 19:38:14,2,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,19,Evening
143788,2025,1900-01-01 19:38:24,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,19,Evening
143789,2025,1900-01-01 19:39:41,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,19,Evening
143790,2025,1900-01-01 19:39:51,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,19,Evening
143791,2025,1900-01-01 19:40:21,2,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,19,Evening
143792,2025,1900-01-01 19:42:35,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0,19,Evening
143793,2025,1900-01-01 19:42:48,1,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,19,Evening
143794,2025,1900-01-01 19:44:49,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,19,Evening
143795,2025,1900-01-01 19:45:23,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,19,Evening
143796,2025,1900-01-01 19:47:07,1,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,19,Evening
143797,2025,1900-01-01 19:47:31,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,19,Evening
143798,2025,1900-01-01 19:48:54,1,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,19,Evening
143799,2025,1900-01-01 19:49:46,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,19,Evening
143800,2025,1900-01-01 19:49:56,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,19,Evening
143801,2025,1900-01-01 19:49:57,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,19,Evening
143802,2025,1900-01-01 19:50:35,2,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,6.0,19,Evening
143803,2025,1900-01-01 19:53:28,2,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,4.2,19,Evening
143804,2025,1900-01-01 19:53:28,2,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,6.5,19,Evening
143805,2025,1900-01-01 19:54:03,2,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0,19,Evening
143806,2025,1900-01-01 19:54:03,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,19,Evening
143807,2025,1900-01-01 06:01:46,1,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,6,Morning
143808,2025,1900-01-01 06:02:06,3,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,9.0,6,Morning
143809,2025,1900-01-01 06:02:11,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,6,Morning
143810,2025,1900-01-01 06:03:28,1,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,6,Morning
143811,2025,1900-01-01 06:03:28,1,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,3.0,6,Morning
143812,2025,1900-01-01 06:09:08,3,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,7.5,6,Morning
143813,2025,1900-01-01 06:09:59,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0,6,Morning
143814,2025,1900-01-01 06:13:37,3,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,14.25,6,Morning
143815,2025,1900-01-01 06:13:37,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,6,Morning
143816,2025,1900-01-01 06:17:58,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,6,Morning
143817,2025,1900-01-01 06:18:59,3,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,9.0,6,Morning
143818,2025,1900-01-01 06:21:52,3,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,9.0,6,Morning
143819,2025,1900-01-01 06:21:52,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,6,Morning
143820,2025,1900-01-01 06:27:14,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,6,Morning
143821,2025,1900-01-01 06:27:37,3,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,7.5,6,Morning
143822,2025,1900-01-01 06:27:37,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25,6,Morning
143823,2025,1900-01-01 06:28:49,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,6,Morning
143824,2025,1900-01-01 06:29:58,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,6,Morning
143825,2025,1900-01-01 06:30:59,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,6,Morning
143826,2025,1900-01-01 06:33:35,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,6,Morning
143827,2025,1900-01-01 06:34:09,1,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,6,Morning
143828,2025,1900-01-01 06:34:54,1,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,6,Morning
143829,2025,1900-01-01 06:35:48,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,6,Morning
143830,2025,1900-01-01 06:36:08,2,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,6,Morning
143831,2025,1900-01-01 06:37:16,1,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,6,Morning
143832,2025,1900-01-01 06:37:53,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25,6,Morning
143833,2025,1900-01-01 06:37:59,1,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,6,Morning
143834,2025,1900-01-01 06:39:19,3,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,10.5,6,Morning
143835,2025,1900-01-01 06:39:19,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,6,Morning
143836,2025,1900-01-01 06:40:41,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,6,Morning
143837,2025,1900-01-01 06:44:16,1,8,Hell's Kitchen,4,20.45,Coffee beans,Espresso Beans,Primo Espresso Roast,20.45,6,Morning
143838,2025,1900-01-01 06:44:53,3,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,12.75,6,Morning
143839,2025,1900-01-01 06:44:53,2,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6,6,Morning
143840,2025,1900-01-01 06:45:19,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,6,Morning
143841,2025,1900-01-01 06:46:45,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,6,Morning
143842,2025,1900-01-01 06:47:42,3,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,10.5,6,Morning
143843,2025,1900-01-01 06:47:55,3,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,7.5,6,Morning
143844,2025,1900-01-01 06:48:43,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,6,Morning
143845,2025,1900-01-01 06:49:02,3,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,7.5,6,Morning
143846,2025,1900-01-01 06:49:02,1,5,Lower Manhattan,9,22.5,Coffee beans,Organic Beans,Organic Decaf Blend,22.5,6,Morning
143847,2025,1900-01-01 06:49:40,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,6,Morning
143848,2025,1900-01-01 06:50:09,2,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,6,Morning
143849,2025,1900-01-01 06:50:09,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,6,Morning
143850,2025,1900-01-01 06:50:09,1,5,Lower Manhattan,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai,9.5,6,Morning
143851,2025,1900-01-01 06:50:10,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,6,Morning
143852,2025,1900-01-01 06:50:10,2,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup,1.6,6,Morning
143853,2025,1900-01-01 06:51:30,3,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,9.0,6,Morning
143854,2025,1900-01-01 06:52:02,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,6,Morning
143855,2025,1900-01-01 06:52:22,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,6,Morning
143856,2025,1900-01-01 06:53:46,1,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,6,Morning
143857,2025,1900-01-01 06:54:08,2,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0,6,Morning
143858,2025,1900-01-01 06:54:21,1,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,6,Morning
143859,2025,1900-01-01 06:54:38,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,3.25,6,Morning
143860,2025,1900-01-01 06:54:40,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,6,Morning
143861,2025,1900-01-01 06:55:47,3,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,12.75,6,Morning
143862,2025,1900-01-01 06:55:47,1,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup,0.8,6,Morning
143863,2025,1900-01-01 06:55:56,3,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,13.5,6,Morning
143864,2025,1900-01-01 06:55:56,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,6,Morning
143865,2025,1900-01-01 06:56:31,3,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,11.25,6,Morning
143866,2025,1900-01-01 06:56:31,1,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup,0.8,6,Morning
143867,2025,1900-01-01 06:56:31,1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,6,Morning
143868,2025,1900-01-01 06:56:32,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,6,Morning
143869,2025,1900-01-01 06:56:50,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25,6,Morning
143870,2025,1900-01-01 06:57:00,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,6,Morning
143871,2025,1900-01-01 06:58:33,2,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0,6,Morning
143872,2025,1900-01-01 06:58:38,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0,6,Morning
143873,2025,1900-01-01 06:58:40,3,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,11.25,6,Morning
143874,2025,1900-01-01 06:58:40,2,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup,1.6,6,Morning
143875,2025,1900-01-01 06:58:52,1,8,Hell's Kitchen,16,8.95,Loose Tea,Chai tea,Traditional Blend Chai,8.95,6,Morning
143876,2025,1900-01-01 06:58:53,2,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,6,Morning
143877,2025,1900-01-01 07:00:31,1,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,7,Morning
143878,2025,1900-01-01 07:01:24,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,7,Morning
143879,2025,1900-01-01 07:01:45,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,7,Morning
143880,2025,1900-01-01 07:02:09,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,7,Morning
143881,2025,1900-01-01 07:03:02,1,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,7,Morning
143882,2025,1900-01-01 07:03:03,3,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,7.5,7,Morning
143883,2025,1900-01-01 07:04:07,2,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0,7,Morning
143884,2025,1900-01-01 07:04:52,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,7,Morning
143885,2025,1900-01-01 07:06:19,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,7,Morning
143886,2025,1900-01-01 07:06:46,2,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,7,Morning
143887,2025,1900-01-01 07:06:59,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,7,Morning
143888,2025,1900-01-01 07:07:07,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,7,Morning
143889,2025,1900-01-01 07:08:19,1,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,7,Morning
143890,2025,1900-01-01 07:08:50,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,7,Morning
143891,2025,1900-01-01 07:09:36,2,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,7,Morning
143892,2025,1900-01-01 07:10:46,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,7,Morning
143893,2025,1900-01-01 07:10:48,3,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,9.0,7,Morning
143894,2025,1900-01-01 07:10:48,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,7,Morning
143895,2025,1900-01-01 07:11:04,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,7,Morning
143896,2025,1900-01-01 07:11:04,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,7,Morning
143897,2025,1900-01-01 07:11:21,1,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,7,Morning
143898,2025,1900-01-01 07:12:13,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,7,Morning
143899,2025,1900-01-01 07:12:27,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,7.5,7,Morning
143900,2025,1900-01-01 07:12:27,2,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,1.6,7,Morning
143901,2025,1900-01-01 07:12:35,2,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0,7,Morning
143902,2025,1900-01-01 07:13:05,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,7,Morning
143903,2025,1900-01-01 07:13:05,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,7,Morning
143904,2025,1900-01-01 07:13:45,1,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0,7,Morning
143905,2025,1900-01-01 07:13:47,1,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,7,Morning
143906,2025,1900-01-01 07:13:47,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,7,Morning
143907,2025,1900-01-01 07:14:08,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0,7,Morning
143908,2025,1900-01-01 07:14:22,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,7,Morning
